screen_name,cap_en,cap_unv
5b20be6386164f8,0.11046376827194711,0.06747906081432216
joanniejones555,0.0022344951904619756,0.0027296301902785666
Pattywthawhy,0.005363701003450149,0.014565852401308765
mp_willow,0.0022344951904619756,0.003116817556886547
georgiagirl_28,0.0015543510151536995,0.003626193494014071
JoeCaswall_,0.0022344951904619756,0.0043042404804791
OPPukeFest,0.016566752245969804,0.01859922727344653
ArchieM00re,0.007724054879521963,0.003626193494014071
roaddog584,0.0022344951904619756,0.012907437350993261
Glendappp1,0.016566752245969804,0.030450444848239933
Kaur_2017,0.02470203924309943,0.01645230483113907
anonymousW_M,0.0016347149115980926,0.01859922727344653
dallaspamela53,0.009922300094567935,0.010164988287386762
mass_mont,0.05272348371475359,0.04342086940555935
ArchKennedy,0.06706338835674493,0.4458600035841122
ankneyla,0.0016347149115980926,0.023811568542435598
johnnyboylc,0.009922300094567935,0.0033536770167744536
kissedbythesun,0.0015543510151536995,0.003940623559956331
Horton47Robin,0.014543680863094452,0.023811568542435598
DJTagainin2020,0.09741389119048932,0.29676876603976116
KAGJewllz,0.014543680863094452,0.010164988287386762
KevininOKC,0.0022344951904619756,0.003940623559956331
ShellyQ_2,0.012788431177246198,0.01859922727344653
HighWireTalk,0.009922300094567935,0.03435849422907052
TheMeemStreams,0.028225552221050176,0.026940288992638697
m_andreew,0.0020801266669107617,0.0029102973297387607
nyfedsdaughter,0.004775575529426348,0.009037049400998034
tweetingWien,0.0014187924969112314,0.0020139366550120737
matheunin,0.14157391067567082,0.09360841931572118
SethLSanders,0.001725457650971877,0.0021984408773070953
gothicdream,0.004268306222830912,0.0043042404804791
crazyjmom,0.0015543510151536995,0.0029102973297387607
BwAvFajja,0.0024124820419756166,0.0024313661894161103
batsflywest,0.005363701003450149,0.007183846426565749
theNiteMadness,0.20316525868115767,0.3254134937439308
ElliottKellye,0.009922300094567935,0.014565852401308765
CoachesHotSeat,0.0034565375041747688,0.005213309669283597
haloefekti,0.021603216955146855,0.038677030425236264
HollyHatada,0.012788431177246198,0.008048111281043234
MConservative_,0.014543680863094452,0.09360841931572118
kristafrances,0.05942480200270631,0.08385114734671234
byakuberry,0.001725457650971877,0.003626193494014071
ruthumstweets,0.004268306222830912,0.01645230483113907
thsvnlwn,0.0018284205282117316,0.0027296301902785666
Donna57013956,0.31925820414416145,0.29676876603976116
LunaLuvgood2017,0.6159726892215056,0.504016168377861
rnrdonna,0.0018284205282117316,0.0027296301902785666
amayapapaya_st,0.0012183789109573519,0.0019358455432931132
johntom05416973,0.014543680863094452,0.01645230483113907
m_larock,0.0018284205282117316,0.005213309669283597
winnfp,0.06706338835674493,0.3254134937439308
agarwalm,0.05272348371475359,0.01859922727344653
mappingtg,0.001309081196579327,0.0021984408773070953
YesPeoplePower,0.009922300094567935,0.011448498001345467
northernale1,0.0016347149115980926,0.004725361816828223
tahfromslc,0.12514574764971045,0.03435849422907052
49geobet,0.007724054879521963,0.008048111281043234
luna63411975,0.0034565375041747688,0.003626193494014071
MackeyTheresa,0.0022344951904619756,0.003940623559956331
AlanTDixon1,0.014543680863094452,0.026940288992638697
WandaCassady,0.003134129284123964,0.021041094138717433
Tiary15,0.016566752245969804,0.16230758351843008
1sonny12,0.014543680863094452,0.06747906081432216
husseyblizzard2,0.05942480200270631,0.06055916271173367
Details5055,0.05942480200270631,0.03435849422907052
thandorasbox,0.0014187924969112314,0.0024313661894161103
GroovyAsh518,0.016566752245969804,0.08385114734671234
IWasHrren,0.48270052072345504,0.3254134937439308
Sarahs_eyebrows,0.0013611897321404152,0.0023079208238384373
ksusananderson,0.0012183789109573519,0.0029102973297387607
FartWhispering,0.004775575529426348,0.002571043998532308
kumarCNS,0.05942480200270631,0.030450444848239933
BobSmith4152,0.0024124820419756166,0.006431292840898396
SusanStayner,0.00682617488477388,0.014565852401308765
mbprosperity,0.00682617488477388,0.0043042404804791
Savedangel61,0.009922300094567935,0.011448498001345467
marjoriemkh,0.016566752245969804,0.014565852401308765
HoffmannAnja,0.002856940094612955,0.011448498001345467
JoannaMMeyer,0.0026183131920431966,0.006431292840898396
ihaterichbeckys,0.014543680863094452,0.014565852401308765
highserenity49,0.0024124820419756166,0.006431292840898396
KRZYSZTOFOLBRY1,0.009922300094567935,0.014565852401308765
Schmageggi,0.0016347149115980926,0.0027296301902785666
350_marin,0.0034565375041747688,0.003116817556886547
MojoGuitarPlaye,0.007724054879521963,0.011448498001345467
trmp1213,0.09741389119048932,0.05430460982015838
kdensham,0.0038317559975942547,0.003626193494014071
jeb1149,0.021603216955146855,0.010164988287386762
pearlsbaubles,0.028225552221050176,0.038677030425236264
StephJorgensen,0.0013611897321404152,0.0023079208238384373
jb_in_motion,0.0014187924969112314,0.0043042404804791
AlightSolutions,0.2564674002687074,0.06055916271173367
kathedden,0.003134129284123964,0.012907437350993261
Kerri1111,0.014543680863094452,0.005778300973814037
Cal_Engineer,0.009922300094567935,0.010164988287386762
GypsyNilsen,0.0022344951904619756,0.003940623559956331
2handsomesons1,0.011259346570646776,0.004725361816828223
jonathanlingpan,0.0026183131920431966,0.0043042404804791
AwakenedNewly,0.007724054879521963,0.003940623559956331
nofriesmh,0.0034565375041747688,0.0023079208238384373
joe_klinker,0.0012183789109573519,0.0018655051726169808
GreciaRedland,0.02470203924309943,0.06055916271173367
HueyKAU,0.11046376827194711,0.01645230483113907
yvonnenron,0.004775575529426348,0.006431292840898396
d_a_keldsen,0.0019457839054003979,0.005778300973814037
MarcinWilary,0.004268306222830912,0.003626193494014071
TinaPirlot,0.0060434470460022415,0.010164988287386762
LondonLiveEvent,0.021603216955146855,0.04342086940555935
AndrewR55651048,0.008750694009244317,0.038677030425236264
LASWestCoaster,0.02470203924309943,0.09360841931572118
Navy_Lady_45,0.5906777151076118,0.5319634089641295
jhc3737,0.016566752245969804,0.05430460982015838
marilynrbush,0.0024124820419756166,0.011448498001345467
Wandafay,0.0022344951904619756,0.004725361816828223
BabyD_Rae,0.00682617488477388,0.012907437350993261
CensoredSammi,0.09741389119048932,0.22121616027906205
ox_jakeox,0.0060434470460022415,0.007183846426565749
strusiu19991,0.0026183131920431966,0.005213309669283597
54Ange,0.0019457839054003979,0.005213309669283597
Pulsa48,0.05272348371475359,0.10460347933351005
docrt925,0.0014187924969112314,0.005213309669283597
UltimateUniver2,0.046773782504080826,0.011448498001345467
danielle_dailey,0.04142512584947667,0.021041094138717433
MonarchNursery,0.0014187924969112314,0.005213309669283597
willowshire2u,0.028225552221050176,0.026940288992638697
OlyClimate,0.002856940094612955,0.0033536770167744536
1st_infantry,0.18036203754175442,0.11693596663244112
Dir_Devon_Avery,0.14157391067567082,0.04342086940555935
John96200116,0.02470203924309943,0.026940288992638697
brahn,0.0014828129117616376,0.0023079208238384373
absolutelyMKH,0.003134129284123964,0.01645230483113907
sisisis57,0.003134129284123964,0.003116817556886547
DafoeVeronika,0.014543680863094452,0.01859922727344653
PottslovesPE,0.0026183131920431966,0.0021984408773070953
volsocal,0.02470203924309943,0.038677030425236264
MargaretHardwi5,0.012788431177246198,0.01645230483113907
ape_from,0.09741389119048932,0.09360841931572118
jaysonstreet,0.0015543510151536995,0.002571043998532308
jacksonstblues,0.016566752245969804,0.007183846426565749
Patriotism705,0.3868425932473016,0.1998825988113924
MolokaiLight,0.06706338835674493,0.14577620294303828
misspommery,0.012788431177246198,0.005213309669283597
ain_raza,0.28686866458066024,0.26968322684725654
sffdpio,0.0022344951904619756,0.0043042404804791
gscarroll47,0.021603216955146855,0.07519311407072778
jessievaldes_,0.0012183789109573519,0.0018655051726169808
Elizabethrz0041,0.009922300094567935,0.04861529098537897
ninjaacces,0.07583235670880943,0.29676876603976116
Charles5077,0.0034565375041747688,0.023811568542435598
68mustang90,0.014543680863094452,0.004725361816828223
Autarkh,0.0014187924969112314,0.009037049400998034
mwalkernj,0.001309081196579327,0.002571043998532308
AnneMarrable,0.011259346570646776,0.023811568542435598
Howy2012,0.05272348371475359,0.09360841931572118
ajvol01,0.05942480200270631,0.030450444848239933
ealight461,0.046773782504080826,0.04342086940555935
kazza_61,0.0018284205282117316,0.0029102973297387607
johnwoolf,0.14157391067567082,0.47530138941405353
midUSAmom,0.028225552221050176,0.14577620294303828
Cockygirl7911,0.0024124820419756166,0.0017440333583248883
Mi4boys,0.002856940094612955,0.01859922727344653
kelbymp,0.0012616932230026553,0.0019358455432931132
ellenkmcd,0.0038317559975942547,0.008048111281043234
T_WWG1WGA,0.18036203754175442,0.07519311407072778
derekahlswede,0.0011785984309163565,0.003116817556886547
bistokidsfan,0.0018284205282117316,0.003626193494014071
AmericanVendor,0.004775575529426348,0.009037049400998034
SendCakeFilms,0.0034565375041747688,0.021041094138717433
GreenTweetsEco,0.002856940094612955,0.0043042404804791
gonzalespappa,0.0020801266669107617,0.005778300973814037
BTNFirst,0.007724054879521963,0.008048111281043234
kerstenpr,0.003134129284123964,0.004725361816828223
ArchitectDugg,0.05272348371475359,0.07519311407072778
LukwesaBurak,0.0014828129117616376,0.0020139366550120737
jimm4469sx,0.00682617488477388,0.009037049400998034
1worldnews247,0.03657805288858329,0.06747906081432216
Z3itG3ist,0.0034565375041747688,0.012907437350993261
old_mum,0.0015543510151536995,0.003626193494014071
WordswithSteph,0.0022344951904619756,0.005213309669283597
bjornidentity,0.0038317559975942547,0.011448498001345467
MAHAMOSA,0.02470203924309943,0.01859922727344653
lynlinking,0.014543680863094452,0.04342086940555935
agitpopworld,0.3868425932473016,0.1998825988113924
Flugendorf,0.0013611897321404152,0.0029102973297387607
RestlessNews,0.05272348371475359,0.030450444848239933
caroltpsworld,0.005363701003450149,0.0033536770167744536
bjaycat1985,0.001725457650971877,0.008048111281043234
Et1000lien75,0.002856940094612955,0.01859922727344653
jacksuttipong69,0.05942480200270631,0.06747906081432216
lessley_l,0.04142512584947667,0.01859922727344653
dailysoundnfury,0.5906777151076118,0.47530138941405353
JackieEco,0.002856940094612955,0.012907437350993261
JohnWycliff1990,0.0024124820419756166,0.005213309669283597
barmanamar1976,0.008750694009244317,0.026940288992638697
DebdebWilder,0.011259346570646776,0.01645230483113907
vmbm4life,0.20316525868115767,0.22121616027906205
oottie,0.001725457650971877,0.0027296301902785666
PhotoTimeGeo,0.28686866458066024,0.18030310025096605
sunrisemvmt,0.002856940094612955,0.0043042404804791
jimhamilton22,0.032183220269696264,0.35515431108103784
MAGAnNoHate,0.08590409243653727,0.13065598435976788
HoteySancho,0.0034565375041747688,0.01645230483113907
Nmharley2,0.008750694009244317,0.012907437350993261
PhoebeRad,0.016566752245969804,0.13065598435976788
strefry,0.0012183789109573519,0.0021009963244625067
d_waldrep,0.0026183131920431966,0.0029102973297387607
oregonnative2,0.05942480200270631,0.03435849422907052
Dostananana,0.0026183131920431966,0.0043042404804791
renzloh,0.0018284205282117316,0.0029102973297387607
Tjh969Hand,0.45227900229523627,0.24446254495086733
okanogen2010,0.0020801266669107617,0.011448498001345467
ASRedPL,0.014543680863094452,0.04861529098537897
ShayC5,0.0016347149115980926,0.0027296301902785666
ZoYoEden,0.008750694009244317,0.005778300973814037
scott_kuecher,0.04142512584947667,0.09360841931572118
robinsoncarey48,0.001725457650971877,0.003940623559956331
Seham66,0.0024124820419756166,0.0023079208238384373
oidcop,0.004775575529426348,0.003940623559956331
tdbtci66,0.008750694009244317,0.005778300973814037
RedPillBlackMan,0.20316525868115767,0.14577620294303828
rhododendronfan,0.0022344951904619756,0.006431292840898396
RootVital,0.004775575529426348,0.010164988287386762
elmejoredux,0.05272348371475359,0.03435849422907052
sarasidnerCNN,0.001309081196579327,0.0027296301902785666
ChicoCalifornia,0.0020801266669107617,0.005213309669283597
CyprianDe,0.0034565375041747688,0.026940288992638697
chortletown,0.011259346570646776,0.04342086940555935
cathyspartanj,0.018904416758651326,0.09360841931572118
1WarMachine2018,0.5387761106184944,0.7530520644745743
madisonbrendajo,0.6411460843222053,0.29676876603976116
just_Dolce1,0.18036203754175442,0.06055916271173367
charlene_gowen,0.009922300094567935,0.012907437350993261
depalan,0.0014828129117616376,0.0024313661894161103
digitalsage,0.0020801266669107617,0.0043042404804791
IreneSundberg1,0.005363701003450149,0.009037049400998034
awaken_to_maga,0.5387761106184944,0.7086116865750549
TTALLEY1043,0.04142512584947667,0.13065598435976788
jrt67,0.0016347149115980926,0.003626193494014071
Thomas_Hall78,0.03657805288858329,0.008048111281043234
StrategicThghts,0.002856940094612955,0.003116817556886547
crhousel,0.021603216955146855,0.021041094138717433
msDenuve,0.0020801266669107617,0.0029102973297387607
a555we,0.45227900229523627,0.4158259511579834
JSimoncavage,0.016566752245969804,0.14577620294303828
dyhtpps,0.005363701003450149,0.012907437350993261
fasting39,0.20316525868115767,0.3254134937439308
farandwee,0.028225552221050176,0.038677030425236264
LordOfWalteria,0.0014187924969112314,0.0023079208238384373
yazmiller,0.003134129284123964,0.0021009963244625067
WomenForTrump4,0.05942480200270631,0.18030310025096605
LibertyBell1000,0.07583235670880943,0.18030310025096605
Ross_Revenge,0.3528904417922491,0.11693596663244112
zappyzwo,0.0024124820419756166,0.0027296301902785666
CommonSenseHpi,0.046773782504080826,0.06747906081432216
hopemadehuman,0.08590409243653727,0.16230758351843008
wattjr1,0.0018284205282117316,0.0033536770167744536
SharonRowell8,0.014543680863094452,0.014565852401308765
wheels913,0.0012183789109573519,0.0020139366550120737
KPatriot1,0.02470203924309943,0.03435849422907052
Jlob8o,0.0024124820419756166,0.0029102973297387607
LorraineMingri1,0.20316525868115767,0.18030310025096605
Vimoralesg,0.014543680863094452,0.012907437350993261
ginalucia22,0.004775575529426348,0.014565852401308765
CindyMcCainFL,0.011259346570646776,0.021041094138717433
kalpurrnia,0.001725457650971877,0.0043042404804791
Maye0207,0.0012616932230026553,0.0018018679035892223
EmptySuitTrump,0.0018284205282117316,0.006431292840898396
MiddleMericaRob,0.0060434470460022415,0.08385114734671234
JKirchartz,0.0016347149115980926,0.005778300973814037
abtfulmind,0.0016347149115980926,0.0029102973297387607
sanchez263anita,0.22851217352302083,0.04861529098537897
CherishLiberty1,0.005363701003450149,0.008048111281043234
Rubiconski,0.011259346570646776,0.010164988287386762
bessy_c3,0.028225552221050176,0.030450444848239933
MoonWolf95,0.0013611897321404152,0.0033536770167744536
kenkircher1,0.003134129284123964,0.005778300973814037
CarolElmer12,0.012788431177246198,0.023811568542435598
hermkra,0.09741389119048932,0.04342086940555935
CraigSmith325is,0.004775575529426348,0.023811568542435598
zonyboy2016,0.02470203924309943,0.06055916271173367
dariusdunlap,0.0016347149115980926,0.005778300973814037
Fara1382,0.15990913252190533,0.07519311407072778
KathrynMeissner,0.0060434470460022415,0.009037049400998034
businesscontin4,0.0060434470460022415,0.012907437350993261
electricboyo,0.008750694009244317,0.030450444848239933
BSkylstad,0.06706338835674493,0.030450444848239933
Cali4Trumpp,0.028225552221050176,0.04861529098537897
outlawpoet,0.0012183789109573519,0.0020139366550120737
Echogirlchi,0.0038317559975942547,0.009037049400998034
naturalbeings01,0.028225552221050176,0.05430460982015838
hopemaga,0.04142512584947667,0.06747906081432216
attitudeforty5,0.005363701003450149,0.03435849422907052
LindaSN0228WI,0.014543680863094452,0.06055916271173367
petebestuk,0.0014187924969112314,0.0021009963244625067
ken_crichlow,0.009922300094567935,0.038677030425236264
Inf0rmed1,0.0034565375041747688,0.003116817556886547
freetoobmee,0.00682617488477388,0.008048111281043234
C_J_Hawkins,0.00682617488477388,0.06747906081432216
DarkHorseComics,0.0012616932230026553,0.0018655051726169808
Andy_Q11,0.08590409243653727,0.16230758351843008
llee1027,0.0016347149115980926,0.0033536770167744536
BasiliskOnline,0.001725457650971877,0.005213309669283597
grammar3708,0.28686866458066024,0.22121616027906205
Oscaretta,0.028225552221050176,0.014565852401308765
mi2guys,0.008750694009244317,0.008048111281043234
itzilia,0.0013611897321404152,0.0021984408773070953
fleadip,0.011259346570646776,0.023811568542435598
AllyHazelbaker,0.001725457650971877,0.0027296301902785666
busterdelgato,0.28686866458066024,0.18030310025096605
CkitOutPassitON,0.04142512584947667,0.05430460982015838
TigerLady100,0.046773782504080826,0.05430460982015838
tompapompa75,0.0024124820419756166,0.002571043998532308
xformed,0.016566752245969804,0.07519311407072778
angypatulo,0.018904416758651326,0.005213309669283597
onlnsurfer,0.016566752245969804,0.01859922727344653
sekai_no_sanada,0.15990913252190533,0.14577620294303828
Evalmidiano,0.0022344951904619756,0.0021984408773070953
SharonStovall13,0.6913231693056707,0.09360841931572118
zenmagi,0.0020801266669107617,0.003940623559956331
Harveygirltoo,0.22851217352302083,0.18030310025096605
LindaGarriss,0.09741389119048932,0.16230758351843008
Amyloukingery,0.02470203924309943,0.18030310025096605
WDTN,0.004268306222830912,0.002571043998532308
michaelhconnor,0.001309081196579327,0.0024313661894161103
TimMcc1ure,0.07583235670880943,0.030450444848239933
henk_eskes,0.05942480200270631,0.06055916271173367
Eko_logie,0.15990913252190533,0.07519311407072778
pqwiley,0.00682617488477388,0.004725361816828223
uhvgottabkiddin,0.45227900229523627,0.4158259511579834
sue51684,0.046773782504080826,0.038677030425236264
Alleyoooooops,0.021603216955146855,0.030450444848239933
OzenRhoda,0.0060434470460022415,0.012907437350993261
Yahtahei,0.021603216955146855,0.023811568542435598
Evelinnnnm,0.001725457650971877,0.003626193494014071
epiphany_zone,0.004268306222830912,0.010164988287386762
tweetNorvena,0.0060434470460022415,0.023811568542435598
BeckyTeberg,0.018904416758651326,0.038677030425236264
SallyDeal4,0.06706338835674493,0.10460347933351005
Barbi2311,0.45227900229523627,0.10460347933351005
sianwilliams100,0.0020801266669107617,0.004725361816828223
FireBunny63,0.014543680863094452,0.038677030425236264
WCaddict,0.00682617488477388,0.003626193494014071
hiparnold,0.011259346570646776,0.04342086940555935
Eliezergby,0.0038317559975942547,0.003116817556886547
cometotheshine1,0.12514574764971045,0.29676876603976116
sandeeepsinghh,0.003134129284123964,0.006431292840898396
tls_fletcher,0.00682617488477388,0.006431292840898396
nat1111mi,0.03657805288858329,0.10460347933351005
dedemanz,0.021603216955146855,0.012907437350993261
MC4army,0.002856940094612955,0.003940623559956331
b_lumenkraft,0.0024124820419756166,0.003626193494014071
trumpsturbate,0.009922300094567935,0.010164988287386762
lea_marlyere,0.3868425932473016,0.29676876603976116
bookred,0.00682617488477388,0.011448498001345467
aagtz23,0.0020801266669107617,0.005778300973814037
MaybeACrook,0.0012616932230026553,0.0024313661894161103
queenmumkp,0.15990913252190533,0.13065598435976788
DeanaMa02861553,0.04142512584947667,0.021041094138717433
mjoehlerich,0.3868425932473016,0.08385114734671234
MissAbsinthe,0.046773782504080826,0.03435849422907052
MrMaxwellmusic,0.0018284205282117316,0.0021009963244625067
bony_rabbit,0.0038317559975942547,0.014565852401308765
lindytx21,0.012788431177246198,0.012907437350993261
cintron_amanda,0.0019457839054003979,0.0043042404804791
jpbikin,0.008750694009244317,0.03435849422907052
westernlvr,0.0019457839054003979,0.004725361816828223
Laura78703,0.0019457839054003979,0.0027296301902785666
MicaultPierre,0.0026183131920431966,0.0023079208238384373
AEIOU64428214,0.02470203924309943,0.01645230483113907
JohnThePositron,0.0060434470460022415,0.01859922727344653
LOYALtoTRUMP,0.15990913252190533,0.24446254495086733
shadowhund,0.0015543510151536995,0.0023079208238384373
your_sharona,0.004268306222830912,0.005778300973814037
AndreyKostenk10,0.958167114593664,0.9391522726089021
EyeGloArts,0.0060434470460022415,0.06747906081432216
RubyVroomVroom,0.008750694009244317,0.014565852401308765
madiwhat,0.0014828129117616376,0.0018655051726169808
flagforhumans,0.07583235670880943,0.04861529098537897
Lisa_Lee83,0.31925820414416145,0.10460347933351005
jazmynjacksonn,0.0012616932230026553,0.0020139366550120737
PersonAwake,0.0026183131920431966,0.038677030425236264
Paleontologizin,0.00682617488477388,0.030450444848239933
Gracecourtwrig3,0.14157391067567082,0.07519311407072778
escapedmatrix,0.0024124820419756166,0.010164988287386762
Lili_immaculate,0.002856940094612955,0.0029102973297387607
ucmebtch,0.0015543510151536995,0.0020139366550120737
Ou812Strong,0.011259346570646776,0.026940288992638697
ctygrl99,0.0019457839054003979,0.010164988287386762
KindHeart3dMama,0.0038317559975942547,0.11693596663244112
frankmezal,0.07583235670880943,0.11693596663244112
NoreenTranceCat,0.05942480200270631,0.030450444848239933
auntie_mw,0.0022344951904619756,0.003116817556886547
JosephyneT,0.0026183131920431966,0.003116817556886547
MaryMichienzi,0.0038317559975942547,0.005213309669283597
Shutzy59,0.0038317559975942547,0.007183846426565749
Margare95466289,0.032183220269696264,0.08385114734671234
fou125,0.0024124820419756166,0.004725361816828223
jonibetrue,0.011259346570646776,0.021041094138717433
RachelK1979,0.0024124820419756166,0.003116817556886547
MiHipsDontLie,0.001725457650971877,0.004725361816828223
Clay_57,0.001309081196579327,0.0021984408773070953
Psych0ticGinger,0.0019457839054003979,0.0021009963244625067
AzevedoLani,0.008750694009244317,0.01859922727344653
EspeOppenheimer,0.14157391067567082,0.023811568542435598
rrc136,0.0038317559975942547,0.005213309669283597
ChaliceGarden,0.0060434470460022415,0.021041094138717433
CynthiaHRivas,0.0020801266669107617,0.0033536770167744536
OnAirWithVicki,0.0016347149115980926,0.0023079208238384373
NorDougherty,0.005363701003450149,0.026940288992638697
Suma4720,0.0016347149115980926,0.003626193494014071
kumwsangel28,0.016566752245969804,0.01859922727344653
katekatebear,0.001309081196579327,0.0020139366550120737
AhmadHamburg,0.7161435017477831,0.4158259511579834
MarshVam,0.016566752245969804,0.012907437350993261
skipbolden,0.007724054879521963,0.01859922727344653
artytrace,0.15990913252190533,0.24446254495086733
climatefeminist,0.0016347149115980926,0.003626193494014071
mrskatie11,0.0026183131920431966,0.003940623559956331
NaliniJensen,0.003134129284123964,0.009037049400998034
JwRedneckknight,0.046773782504080826,0.14577620294303828
LeeBlev16990691,0.05272348371475359,0.07519311407072778
missceeeeee,0.001309081196579327,0.005213309669283597
joan_shyam,0.016566752245969804,0.009037049400998034
RouzySC,0.0022344951904619756,0.0033536770167744536
CharismaticRob,0.0019457839054003979,0.0029102973297387607
czuwee,0.0034565375041747688,0.0033536770167744536
gillco,0.016566752245969804,0.06747906081432216
Lauriefirelily,0.15990913252190533,0.13065598435976788
Ny6964Black,0.00682617488477388,0.007183846426565749
OliviaTherese3,0.07583235670880943,0.01859922727344653
ofarther,0.08590409243653727,0.29676876603976116
MichaelGreen77,0.0012183789109573519,0.003116817556886547
mattmatics,0.0012183789109573519,0.0027296301902785666
YahsCreation,0.012788431177246198,0.01859922727344653
haltonhui,0.046773782504080826,0.03435849422907052
B_BNKS,0.001309081196579327,0.0024313661894161103
Breaking24_7,0.6411460843222053,0.3254134937439308
karennau,0.007724054879521963,0.01645230483113907
debrasmith48,0.03657805288858329,0.11693596663244112
defimyfrend,0.007724054879521963,0.04861529098537897
MrPoliglot,0.3868425932473016,0.09360841931572118
jep1299,0.008750694009244317,0.06747906081432216
NyamuJim,0.0024124820419756166,0.009037049400998034
Bruhannale,0.0015543510151536995,0.002571043998532308
connor_atw,0.0019457839054003979,0.003116817556886547
FriendlyJMC,0.2564674002687074,0.1998825988113924
KPBSnews,0.0024124820419756166,0.008048111281043234
Deborah_Bolding,0.012788431177246198,0.010164988287386762
TroubleTreseMUA,0.0011785984309163565,0.0023079208238384373
JoePiscopoShow,0.04142512584947667,0.06747906081432216
wishykeely,0.004775575529426348,0.005213309669283597
_bunsbunny,0.0013611897321404152,0.0024313661894161103
Sekusa1,0.6411460843222053,0.504016168377861
DltDt,0.005363701003450149,0.007183846426565749
AtkinsonMuno,0.0060434470460022415,0.01645230483113907
MishElleSC,0.0024124820419756166,0.011448498001345467
JamesCo97398542,0.0024124820419756166,0.003940623559956331
PatriotDreamerz,0.08590409243653727,0.030450444848239933
Rayterrill,0.001725457650971877,0.0029102973297387607
MitziSzereto,0.002856940094612955,0.011448498001345467
LenkaAnna7,0.14157391067567082,0.22121616027906205
tvchiquita,0.0019457839054003979,0.0027296301902785666
1nmemoriam,0.6411460843222053,0.611464313617347
AshleyW838,0.6159726892215056,0.7086116865750549
EmpireExp,0.008750694009244317,0.004725361816828223
julia_woehrlen,0.004268306222830912,0.008048111281043234
cmedders,0.002856940094612955,0.003940623559956331
darthhatter00,0.007724054879521963,0.01645230483113907
macklikeaduck,0.009922300094567935,0.07519311407072778
JLNJanes,0.018904416758651326,0.026940288992638697
surveyorX,0.0034565375041747688,0.014565852401308765
h20biker,0.0019457839054003979,0.007183846426565749
Gr8Believer,0.0024124820419756166,0.006431292840898396
sacbee_news,0.0016347149115980926,0.0018655051726169808
VixenFoxFan,0.0026183131920431966,0.007183846426565749
ray87941850,0.04142512584947667,0.012907437350993261
progresivetrend,0.021603216955146855,0.026940288992638697
Dethlefson1956,0.014543680863094452,0.04342086940555935
JSteria,0.0034565375041747688,0.0033536770167744536
BenM_Milligan,0.028225552221050176,0.038677030425236264
yousufALYousufi,0.018904416758651326,0.006431292840898396
sunnyslopegirl1,0.0024124820419756166,0.009037049400998034
Netwebangel,0.0022344951904619756,0.008048111281043234
Vigilanz1,0.0034565375041747688,0.005778300973814037
JustisDA,0.18036203754175442,0.01645230483113907
RealMoneyMonkey,0.0026183131920431966,0.004725361816828223
minotauresse,0.0015543510151536995,0.006431292840898396
cbdsos,0.005363701003450149,0.006431292840898396
Kavs_Crusaders,0.0022344951904619756,0.008048111281043234
DebErupts,0.001309081196579327,0.0027296301902785666
Corona47Gary,0.0020801266669107617,0.005778300973814037
ladyinlksd,0.018904416758651326,0.023811568542435598
amyfaistlynch,0.004775575529426348,0.01645230483113907
GartrellLinda,0.05272348371475359,0.14577620294303828
WairarapaJane,0.03657805288858329,0.03435849422907052
colbysbrendon,0.0060434470460022415,0.009037049400998034
janev58,0.004775575529426348,0.008048111281043234
QAnonArmy,0.0038317559975942547,0.012907437350993261
JJSFireSupply,0.05942480200270631,0.010164988287386762
Batty_Replicant,0.011259346570646776,0.03435849422907052
BobBrigham,0.0016347149115980926,0.0029102973297387607
honey_____g,0.0014187924969112314,0.0024313661894161103
cr4LL3,0.0038317559975942547,0.021041094138717433
StaceyBuba,0.00682617488477388,0.004725361816828223
frLarousse2,0.0060434470460022415,0.01645230483113907
DananaMama,0.046773782504080826,0.07519311407072778
citylamb21,0.0038317559975942547,0.0029102973297387607
rockpals,0.3868425932473016,0.4458600035841122
thelionlogos,0.20316525868115767,0.16230758351843008
stellaaaa,0.0013611897321404152,0.003940623559956331
sws_switzerland,0.5387761106184944,0.504016168377861
mkpatriot1952,0.004775575529426348,0.03435849422907052
TAMMI000,0.0019457839054003979,0.005778300973814037
KryptonOcean,0.08590409243653727,0.05430460982015838
Unrestbot,0.20316525868115767,0.22121616027906205
Futuretrends4,0.02470203924309943,0.04342086940555935
Prezisacon,0.005363701003450149,0.006431292840898396
BookHookah,0.0014187924969112314,0.002571043998532308
Montanaindy,0.002856940094612955,0.005778300973814037
Kuhnlake,0.0019457839054003979,0.007183846426565749
mi3_jules,0.00682617488477388,0.011448498001345467
marianneryan15,0.0038317559975942547,0.011448498001345467
LauraLAbythesea,0.003134129284123964,0.0033536770167744536
RCLessig,0.011259346570646776,0.08385114734671234
1mara571,0.0022344951904619756,0.0027296301902785666
c5hardtop1999,0.05942480200270631,0.06747906081432216
ringfreedom,0.0038317559975942547,0.005778300973814037
Ahnjunae,0.0022344951904619756,0.0017440333583248883
DeeJargon,0.0016347149115980926,0.005213309669283597
janeyloureilly,0.032183220269696264,0.04861529098537897
BennyHill_MBGA,0.00682617488477388,0.03435849422907052
Omaof12K,0.3528904417922491,0.1998825988113924
joy_afi,0.0019457839054003979,0.003626193494014071
Squirrel_MA,0.007724054879521963,0.01859922727344653
SassyMouth2012,0.001725457650971877,0.003116817556886547
BirtePfitzner,0.004775575529426348,0.038677030425236264
Mwererekia,0.011259346570646776,0.0029102973297387607
